table_name,column_name,data_type,description
crco,DI_SEQUENCE_NUMBER,LONG,
crco,DI_OPERATION_TYPE,STRING,
crco,MANDT,STRING,Cliente SAP (mandante)
crco,OBJTY,STRING,
crco,OBJID,STRING,
crco,LASET,STRING,
crco,ENDDA,STRING,
crco,LANUM,STRING,
crco,BEGDA,STRING,
crco,AEDAT_KOST,STRING,
crco,AENAM_KOST,STRING,
crco,KOKRS,STRING,
crco,KOSTL,STRING,Centro de custo
crco,LSTAR,STRING,
crco,LSTAR_REF,STRING,
crco,FORML,STRING,
crco,PRZ,STRING,
crco,ACTXY,STRING,
crco,ACTXK,STRING,
crco,LEINH,STRING,
crco,BDE,STRING,
crco,SAKL,STRING,
crco,ODQ_CHANGEMODE,STRING,
crco,ODQ_ENTITYCNTR,STRING,
crco,current_ts,STRING,
crco,yearCurrentTs,STRING,
crco,monthCurrentTs,STRING,
crco,dayCurrentTs,STRING,
crco,dataImportacao,TIMESTAMP,
crhd,DI_SEQUENCE_NUMBER,LONG,
crhd,DI_OPERATION_TYPE,STRING,
crhd,MANDT,STRING,Cliente SAP (mandante)
crhd,OBJTY,STRING,
crhd,OBJID,STRING,Identificador do objeto de centro de trabalho
crhd,BEGDA,STRING,
crhd,ENDDA,STRING,
crhd,AEDAT_GRND,STRING,
crhd,AENAM_GRND,STRING,
crhd,AEDAT_VORA,STRING,
crhd,AENAM_VORA,STRING,
crhd,AEDAT_TERM,STRING,
crhd,AENAM_TERM,STRING,
crhd,AEDAT_TECH,STRING,
crhd,AENAM_TECH,STRING,
crhd,ARBPL,STRING,Centro de trabalho
crhd,WERKS,STRING,Planta do centro de trabalho
crhd,VERWE,STRING,
crhd,LVORM,STRING,
crhd,PAR01,STRING,
crhd,PAR02,STRING,
crhd,PAR03,STRING,
crhd,PAR04,STRING,
crhd,PAR05,STRING,
crhd,PAR06,STRING,
crhd,PARU1,STRING,
crhd,PARU2,STRING,
crhd,PARU3,STRING,
crhd,PARU4,STRING,
crhd,PARU5,STRING,
crhd,PARU6,STRING,
crhd,PARV1,STRING,
crhd,PARV2,STRING,
crhd,PARV3,STRING,
crhd,PARV4,STRING,
crhd,PARV5,STRING,
crhd,PARV6,STRING,
crhd,PLANV,STRING,
crhd,STAND,STRING,
crhd,VERAN,STRING,
crhd,VGWTS,STRING,
crhd,VGM01,STRING,
crhd,VGM02,STRING,
crhd,VGM03,STRING,
crhd,VGM04,STRING,
crhd,VGM05,STRING,
crhd,VGM06,STRING,
crhd,XDEFA,STRING,
crhd,XKOST,STRING,
crhd,XSPRR,STRING,
crhd,XTERM,STRING,
crhd,ZGR01,STRING,
crhd,ZGR02,STRING,
crhd,ZGR03,STRING,
crhd,ZGR04,STRING,
crhd,ZGR05,STRING,
crhd,ZGR06,STRING,
crhd,KTSCH,STRING,
crhd,LOANZ,STRING,
